txn_id,account_id,timestamp,amount,txn_type,merchant,city,lat,lon,status,is_fraud,fraud_type,velocity_flag,geo_flag,notes
TXN-323839,ACC-00165,2025-01-02 23:43:42.695142,108.1,Online,Starbucks,"Miami, US",25.812697265760487,-80.21835493879213,Approved,False,,False,False,
TXN-592331,ACC-00067,2025-01-02 23:45:53.626165,27.03,POS,Home Depot,"Miami, US",25.809679218364547,-80.23766263686626,Approved,False,,False,False,
TXN-546370,ACC-00168,2025-01-03 00:04:10.081697,4.7,ATM,CVS Pharmacy,"Chicago, US",41.90805281142987,-87.60237312199986,Approved,False,,False,False,
TXN-274421,ACC-00177,2025-01-03 00:10:18.310180,129.75,P2P,Delta Airlines,"Austin, US",30.248951520558574,-97.7494967692935,Approved,False,,False,False,
TXN-248140,ACC-00041,2025-01-03 00:10:43.782086,197.15,ATM,Apple Store,"Lagos, NG",6.498757206930949,3.3566014263153656,Approved,False,,False,False,
TXN-359433,ACC-00118,2025-01-03 00:20:11.413999,85.29,Wire,CVS Pharmacy,"Chicago, US",41.85448784068753,-87.67462064207848,Approved,False,,False,False,
TXN-787199,ACC-00148,2025-01-03 00:20:22.183189,40.98,Wire,Apple Store,"Houston, US",29.72367164309539,-95.39656671845701,Approved,False,,False,False,
TXN-257782,ACC-00156,2025-01-03 00:27:35.747764,187.77,Wire,Delta Airlines,"Austin, US",30.284229269344667,-97.69352464501311,Approved,False,,False,False,
TXN-530250,ACC-00112,2025-01-03 00:30:40.777543,99.96,P2P,Netflix,"Miami, US",25.730324021161753,-80.21446967561045,Approved,False,,False,False,
TXN-570211,ACC-00103,2025-01-03 00:31:32.528763,62.19,P2P,Walmart,"Lagos, NG",6.54015726656099,3.381626402992123,Approved,False,,False,False,
TXN-452497,ACC-00093,2025-01-03 00:32:53.042697,109.79,ATM,Netflix,"Dallas, US",32.75867622484952,-96.79649011119581,Approved,False,,False,False,
TXN-785010,ACC-00171,2025-01-03 00:37:40.883387,92.66,P2P,Apple Store,"Boston, US",42.33764265839239,-71.09062810069868,Approved,False,,False,False,
TXN-707488,ACC-00075,2025-01-03 00:51:24.445821,44.16,Online,Shell Gas,"Miami, US",25.788397924712573,-80.1993218735859,Approved,False,,False,False,
TXN-657062,ACC-00191,2025-01-03 00:56:34.762639,232.82,POS,Home Depot,"Boston, US",42.324558430589846,-71.10900512865364,Approved,False,,False,False,
TXN-386929,ACC-00055,2025-01-03 00:58:37.909482,39.39,P2P,Netflix,"Los Angeles, US",34.09031570986826,-118.22147516614045,Approved,False,,False,False,
TXN-200976,ACC-00051,2025-01-03 01:03:21.857434,573.97,Wire,Airbnb,"Los Angeles, US",34.05029066914876,-118.24813391732702,Approved,False,,False,False,
TXN-129049,ACC-00175,2025-01-03 01:11:15.422259,115.64,Wire,Target,"Miami, US",25.74263050672662,-80.14509499141856,Approved,False,,False,False,
TXN-799686,ACC-00176,2025-01-03 01:16:19.818167,39.88,Wire,Airbnb,"Chicago, US",41.86799894199715,-87.65913082232564,Approved,False,,False,False,
TXN-617555,ACC-00028,2025-01-03 01:25:27.305518,118.52,ATM,Costco,"Seattle, US",47.63489611344849,-122.3111149462384,Approved,False,,False,False,
TXN-702466,ACC-00108,2025-01-03 01:30:44.239712,1171.17,P2P,Amazon,"Austin, US",30.306288578666447,-97.71769099769715,Approved,False,,False,False,
TXN-549449,ACC-00002,2025-01-03 01:33:42.385662,36.22,ACH,Best Buy,"Lagos, NG",6.561161483897253,3.338378804537003,Approved,False,,False,False,
TXN-787796,ACC-00014,2025-01-03 01:39:36.325270,24.26,Online,CVS Pharmacy,"Denver, US",39.76818337848536,-104.99873670632947,Approved,False,,False,False,
TXN-890109,ACC-00061,2025-01-03 01:43:42.522114,40.79,ATM,CVS Pharmacy,"Houston, US",29.75608551193869,-95.35383387293707,Approved,False,,False,False,
TXN-511929,ACC-00031,2025-01-03 01:45:37.019852,396.14,Wire,Home Depot,"Seattle, US",47.648758691584156,-122.33724443167085,Approved,False,,False,False,
TXN-851583,ACC-00003,2025-01-03 02:05:10.797202,123.88,Wire,McDonald's,"Houston, US",29.78004119748754,-95.36602993742287,Approved,False,,False,False,
TXN-752179,ACC-00010,2025-01-03 02:05:51.437705,264.98,P2P,McDonald's,"Chicago, US",41.88023046697351,-87.62674916014657,Approved,False,,False,False,
TXN-492592,ACC-00021,2025-01-03 02:18:25.611365,152.08,P2P,Best Buy,"Seattle, US",47.641493275096764,-122.32150856883108,Approved,False,,False,False,
TXN-234041,ACC-00187,2025-01-03 02:24:16.314139,249.2,P2P,Uber,"Miami, US",25.732872499328614,-80.15471194391203,Approved,False,,False,False,
TXN-446292,ACC-00068,2025-01-03 02:24:38.615584,51.84,ATM,Target,"Austin, US",30.256828743730843,-97.74718809367913,Approved,False,,False,False,
TXN-414750,ACC-00118,2025-01-03 02:31:11.503351,1055.99,Online,Best Buy,"Chicago, US",41.874896802146964,-87.63811497700976,Approved,False,,False,False,
TXN-456637,ACC-00071,2025-01-03 02:32:15.039310,13.99,POS,McDonald's,"Dallas, US",32.767773759342994,-96.81096992096124,Approved,False,,False,False,
TXN-413048,ACC-00024,2025-01-03 02:33:22.208722,50.84,ATM,Uber,"Austin, US",30.26793658004321,-97.69506120935792,Approved,False,,False,False,
TXN-620039,ACC-00155,2025-01-03 02:33:40.672490,103.77,P2P,McDonald's,"New York, US",40.68500236429477,-73.98547886534367,Approved,False,,False,False,
TXN-481405,ACC-00128,2025-01-03 02:36:32.400856,201.02,Online,Netflix,"Los Angeles, US",34.009608993217284,-118.24281455246759,Approved,False,,False,False,
TXN-908239,ACC-00042,2025-01-03 02:50:14.485623,30.28,ACH,Costco,"Austin, US",30.30357083453664,-97.72100975688497,Approved,False,,False,False,
TXN-410035,ACC-00154,2025-01-03 02:50:54.084511,602.97,P2P,McDonald's,"Houston, US",29.781035272714053,-95.3439224975167,Approved,False,,False,False,
TXN-786641,ACC-00041,2025-01-03 02:55:47.966650,53.97,POS,DoorDash,"Dallas, US",32.81075969046805,-96.81957850171149,Approved,False,,False,False,
TXN-232506,ACC-00175,2025-01-03 03:00:04.106346,306.67,P2P,Netflix,"Lagos, NG",6.493126521600386,3.341211390476285,Approved,False,,False,False,
TXN-624288,ACC-00112,2025-01-03 03:01:03.980364,70.4,Online,Airbnb,"Houston, US",29.77812587612031,-95.40195932946018,Approved,False,,False,False,
TXN-111068,ACC-00087,2025-01-03 03:04:31.270133,130.57,Online,Netflix,"Miami, US",25.742323721398066,-80.1811049844217,Approved,False,,False,False,
TXN-158444,ACC-00052,2025-01-03 03:16:11.977996,493.46,Wire,Starbucks,"Lagos, NG",6.5159321711729525,3.4212702505578374,Approved,False,,False,False,
TXN-616094,ACC-00178,2025-01-03 03:16:15.682676,10.22,Wire,Walmart,"Los Angeles, US",34.08586569138361,-118.28450869937312,Approved,False,,False,False,
TXN-933162,ACC-00157,2025-01-03 03:25:35.416897,120.35,Online,Walmart,"New York, US",40.689011938096,-74.04484621891203,Approved,False,,False,False,
TXN-686181,ACC-00164,2025-01-03 03:26:36.315559,243.84,P2P,Starbucks,"Chicago, US",41.92228289006984,-87.58769099440597,Approved,False,,False,False,
TXN-610622,ACC-00030,2025-01-03 03:44:35.523371,106.85,ATM,Best Buy,"Miami, US",25.753617785145398,-80.19208047623832,Approved,False,,False,False,
TXN-863611,ACC-00084,2025-01-03 04:01:28.384108,58.73,POS,CVS Pharmacy,"Denver, US",39.78484633750531,-104.98440736880315,Approved,False,,False,False,
TXN-703027,ACC-00009,2025-01-03 04:04:48.899822,189.67,Online,Costco,"Denver, US",39.699975896216316,-105.01423066727548,Approved,False,,False,False,
TXN-605806,ACC-00058,2025-01-03 04:09:31.157941,229.21,P2P,Uber,"Houston, US",29.774973982603687,-95.37642115261995,Approved,False,,False,False,
TXN-308658,ACC-00185,2025-01-03 04:34:57.001286,274.58,ACH,Apple Store,"Dallas, US",32.799979385288424,-96.8116050918379,Approved,False,,False,False,
TXN-656937,ACC-00187,2025-01-03 04:35:33.497463,43.11,P2P,CVS Pharmacy,"London, UK",51.5286611297319,-0.08788082355829052,Approved,False,,False,False,
TXN-766764,ACC-00169,2025-01-03 04:43:19.441185,26.85,P2P,Netflix,"Chicago, US",41.9063856764162,-87.64340626474824,Approved,False,,False,False,
TXN-393724,ACC-00132,2025-01-03 04:57:46.710261,227.55,POS,Uber,"Chicago, US",41.86692973375902,-87.59840898451039,Approved,False,,False,False,
TXN-177591,ACC-00101,2025-01-03 05:07:29.490168,170.77,POS,Netflix,"New York, US",40.72309527136874,-73.99235744012277,Approved,False,,False,False,
TXN-339303,ACC-00059,2025-01-03 05:08:08.996549,38.0,P2P,Target,"Los Angeles, US",34.03101694933971,-118.24625139569494,Approved,False,,False,False,
TXN-317273,ACC-00072,2025-01-03 05:08:40.010697,111.96,Wire,Netflix,"Seattle, US",47.57991130776701,-122.37580353719265,Approved,False,,False,False,
TXN-251631,ACC-00061,2025-01-03 05:10:36.132993,581.86,ACH,Delta Airlines,"Boston, US",42.35039127517048,-71.03722325788368,Approved,False,,False,False,
TXN-576370,ACC-00152,2025-01-03 05:13:40.208208,183.55,ATM,Delta Airlines,"Seattle, US",47.56808708276416,-122.29198880594699,Approved,False,,False,False,
TXN-900011,ACC-00117,2025-01-03 05:15:17.502157,87.67,P2P,Costco,"Lagos, NG",6.479970478389431,3.351509147554309,Approved,False,,False,False,
TXN-610472,ACC-00057,2025-01-03 05:20:06.136276,461.09,ACH,Amazon,"Denver, US",39.72832347771918,-105.02754927213215,Approved,False,,False,False,
TXN-557049,ACC-00095,2025-01-03 05:21:05.548880,144.25,Wire,Home Depot,"Seattle, US",47.56164011151238,-122.30992037824802,Approved,False,,False,False,
TXN-589824,ACC-00047,2025-01-03 05:38:45.692999,62.58,P2P,Amazon,"Los Angeles, US",34.02974699271503,-118.28650072462966,Approved,False,,False,False,
TXN-244243,ACC-00149,2025-01-03 05:41:30.427779,65.67,Wire,Shell Gas,"Chicago, US",41.92153931867247,-87.66033726032096,Approved,False,,False,False,
TXN-863364,ACC-00120,2025-01-03 05:43:23.637893,18.1,ACH,Walmart,"Seattle, US",47.58244484514425,-122.34206730217902,Approved,False,,False,False,
TXN-307131,ACC-00093,2025-01-03 05:50:38.724716,23.04,Online,Delta Airlines,"Denver, US",39.78246116684598,-104.97147988840362,Approved,False,,False,False,
TXN-164454,ACC-00053,2025-01-03 05:53:54.584169,99.93,Wire,Uber,"Boston, US",42.39281101076179,-71.10559814376555,Approved,False,,False,False,
TXN-425903,ACC-00179,2025-01-03 05:56:59.844067,23.67,ACH,Uber,"Boston, US",42.39542882251258,-71.09156746419488,Approved,False,,False,False,
TXN-317445,ACC-00071,2025-01-03 06:04:02.016012,21.2,Online,Walmart,"New York, US",40.68357061929769,-74.02533443854561,Approved,False,,False,False,
TXN-160200,ACC-00187,2025-01-03 06:09:25.578658,177.79,Wire,Best Buy,"Seattle, US",47.6455538681194,-122.29942892995298,Approved,False,,False,False,
TXN-315830,ACC-00146,2025-01-03 06:20:03.198743,89.21,Wire,Uber,"London, UK",51.46893408128186,-0.16412851289937097,Approved,False,,False,False,
TXN-735111,ACC-00168,2025-01-03 06:26:16.771204,37.01,ACH,Starbucks,"Miami, US",25.77114145150698,-80.22526259007454,Approved,False,,False,False,
TXN-407364,ACC-00052,2025-01-03 06:29:21.737381,256.97,ATM,Delta Airlines,"Lagos, NG",6.476864378117656,3.338957129810075,Approved,False,,False,False,
TXN-414070,ACC-00034,2025-01-03 06:39:13.418943,2140.18,ATM,Shell Gas,"Dallas, US",32.79422402367799,-96.80726690709865,Approved,False,,False,False,
TXN-208013,ACC-00145,2025-01-03 06:44:47.877119,34.04,Wire,Shell Gas,"London, UK",51.48051943729059,-0.08168842581051024,Approved,False,,False,False,
TXN-535872,ACC-00034,2025-01-03 06:47:29.398786,98.15,P2P,Amazon,"Chicago, US",41.87060606207898,-87.59043469497391,Approved,False,,False,False,
TXN-438277,ACC-00162,2025-01-03 06:49:14.095164,53.45,ATM,Starbucks,"Chicago, US",41.914012082818694,-87.59359907724769,Approved,False,,False,False,
TXN-253703,ACC-00084,2025-01-03 06:52:33.434076,342.15,ATM,DoorDash,"Austin, US",30.31587924295286,-97.72681963857293,Approved,False,,False,False,
TXN-995706,ACC-00127,2025-01-03 06:52:49.220825,10.69,Online,Netflix,"Lagos, NG",6.481940092967481,3.397332571671859,Approved,False,,False,False,
TXN-818894,ACC-00140,2025-01-03 07:00:45.785242,28.91,P2P,Airbnb,"London, UK",51.472895165827154,-0.10911659856289462,Approved,False,,False,False,
TXN-487896,ACC-00166,2025-01-03 07:07:14.447382,179.39,Wire,Amazon,"Miami, US",25.796738495144574,-80.21634950648841,Approved,False,,False,False,
TXN-567965,ACC-00047,2025-01-03 07:07:16.806912,53.35,POS,Home Depot,"New York, US",40.68035742034103,-73.97730899326501,Approved,False,,False,False,
TXN-466704,ACC-00124,2025-01-03 07:30:56.615745,45.48,Online,DoorDash,"Austin, US",30.226887658336114,-97.77449745219246,Approved,False,,False,False,
TXN-694797,ACC-00154,2025-01-03 07:48:01.101216,235.87,POS,CVS Pharmacy,"New York, US",40.698067111521695,-73.96954651797554,Approved,False,,False,False,
TXN-244455,ACC-00008,2025-01-03 07:52:15.854441,236.19,ACH,Home Depot,"Chicago, US",41.87647882272726,-87.61327688393325,Approved,False,,False,False,
TXN-218733,ACC-00085,2025-01-03 07:55:07.465261,266.74,Online,Target,"Miami, US",25.78605328907596,-80.14897704951143,Approved,False,,False,False,
TXN-970699,ACC-00055,2025-01-03 07:56:45.258535,145.52,ACH,Walmart,"Chicago, US",41.87497337036509,-87.5990184082302,Approved,False,,False,False,
TXN-897191,ACC-00020,2025-01-03 07:59:52.212549,1158.74,POS,DoorDash,"London, UK",51.55857602732629,-0.13768994069827634,Approved,False,,False,False,
TXN-888395,ACC-00149,2025-01-03 08:00:18.549522,79.55,ACH,Target,"Chicago, US",41.91228742675304,-87.62277050618904,Approved,False,,False,False,
TXN-147828,ACC-00058,2025-01-03 08:07:25.621601,254.6,POS,Delta Airlines,"Miami, US",25.765149783037284,-80.17277650697113,Approved,False,,False,False,
TXN-652522,ACC-00092,2025-01-03 08:12:21.659887,394.35,ATM,Netflix,"Houston, US",29.77860246849588,-95.38595323894434,Approved,False,,False,False,
TXN-790130,ACC-00008,2025-01-03 08:17:09.056814,226.98,Online,Uber,"Miami, US",25.731885644012895,-80.15257216951485,Approved,False,,False,False,
TXN-372637,ACC-00013,2025-01-03 08:19:47.197715,7.35,Online,DoorDash,"London, UK",51.48653093331331,-0.11209336374041062,Approved,False,,False,False,
TXN-890645,ACC-00081,2025-01-03 08:20:30.104821,42.27,P2P,Target,"Chicago, US",41.88661892885735,-87.63369946279514,Approved,False,,False,False,
TXN-530819,ACC-00090,2025-01-03 08:21:31.806449,27.4,ATM,Delta Airlines,"Boston, US",42.33997096645442,-71.01125518584374,Approved,False,,False,False,
TXN-419484,ACC-00050,2025-01-03 08:29:02.214082,17.32,ATM,Starbucks,"Chicago, US",41.84398653890863,-87.59257849518427,Approved,False,,False,False,
TXN-152384,ACC-00145,2025-01-03 08:29:51.629778,24.05,P2P,Home Depot,"Dallas, US",32.74831045257968,-96.75137537244409,Approved,False,,False,False,
TXN-820431,ACC-00067,2025-01-03 08:43:50.595828,46.18,ACH,Uber,"Dallas, US",32.73480778189683,-96.81672420520381,Approved,False,,False,False,
TXN-245824,ACC-00060,2025-01-03 08:52:42.653476,37.43,P2P,Home Depot,"Denver, US",39.766167878098734,-104.96327792551438,Approved,False,,False,False,
TXN-682788,ACC-00194,2025-01-03 08:55:11.333143,15.8,ACH,Home Depot,"Seattle, US",47.57016664448865,-122.37461169208441,Approved,False,,False,False,
TXN-268137,ACC-00044,2025-01-03 08:56:03.503974,57.41,POS,Uber,"Houston, US",29.712079111744544,-95.38088770280476,Approved,False,,False,False,
TXN-521673,ACC-00176,2025-01-03 08:56:52.335408,232.27,POS,Home Depot,"Dallas, US",32.80381741128703,-96.76134055693707,Approved,False,,False,False,
TXN-433578,ACC-00050,2025-01-03 08:58:45.353378,21.27,POS,Costco,"Los Angeles, US",34.04537829513343,-118.21593504674706,Approved,False,,False,False,
TXN-374725,ACC-00130,2025-01-03 09:07:12.316084,30.88,POS,Shell Gas,"Denver, US",39.736269971712616,-104.97924896140293,Approved,False,,False,False,
TXN-747966,ACC-00052,2025-01-03 09:14:04.071656,45.36,Wire,Airbnb,"Chicago, US",41.90125639889362,-87.67182741122853,Approved,False,,False,False,
TXN-720515,ACC-00161,2025-01-03 09:16:24.031316,130.35,ATM,Starbucks,"New York, US",40.68092375734992,-74.05185922981451,Approved,False,,False,False,
TXN-627935,ACC-00158,2025-01-03 09:18:23.229892,3.77,POS,McDonald's,"New York, US",40.686904818967804,-74.05479465325409,Approved,False,,False,False,
TXN-484880,ACC-00028,2025-01-03 09:20:20.601457,233.75,ACH,Costco,"Boston, US",42.394211354700666,-71.05018430800021,Approved,False,,False,False,
TXN-584567,ACC-00152,2025-01-03 09:21:53.667181,18.3,ATM,Home Depot,"New York, US",40.717989071546,-74.05580444130793,Approved,False,,False,False,
TXN-812052,ACC-00135,2025-01-03 09:23:03.614705,92.19,ACH,Shell Gas,"Boston, US",42.349172778438444,-71.10868104070262,Approved,False,,False,False,
TXN-898717,ACC-00168,2025-01-03 09:30:30.899059,1043.43,Online,Starbucks,"Boston, US",42.326199548106224,-71.02218131285701,Approved,False,,False,False,
TXN-920539,ACC-00193,2025-01-03 09:31:51.570177,216.75,Wire,Airbnb,"Seattle, US",47.62381056004851,-122.30093755186797,Approved,False,,False,False,
TXN-716735,ACC-00089,2025-01-03 09:34:24.453938,28.65,ACH,Best Buy,"Denver, US",39.76203549315395,-104.93644434942917,Approved,False,,False,False,
TXN-863706,ACC-00054,2025-01-03 09:38:23.604395,136.8,POS,DoorDash,"Seattle, US",47.56410262717235,-122.3120501121017,Approved,False,,False,False,
TXN-923648,ACC-00080,2025-01-03 09:41:28.087781,21.33,P2P,CVS Pharmacy,"London, UK",51.52247582720038,-0.15129944462449427,Approved,False,,False,False,
TXN-374505,ACC-00145,2025-01-03 09:45:12.222624,74.68,Online,Netflix,"Houston, US",29.797192293973254,-95.41404789655613,Approved,False,,False,False,
TXN-525505,ACC-00183,2025-01-03 09:47:06.261799,19.61,ATM,Walmart,"New York, US",40.740681554275504,-74.02622652453883,Approved,False,,False,False,
TXN-295454,ACC-00068,2025-01-03 09:51:34.652158,26.33,P2P,Costco,"Denver, US",39.77632301867338,-104.98680575635909,Approved,False,,False,False,
TXN-623866,ACC-00077,2025-01-03 09:55:37.872280,18.61,ATM,CVS Pharmacy,"Seattle, US",47.563269508685806,-122.35751565833567,Approved,False,,False,False,
TXN-116398,ACC-00078,2025-01-03 09:58:08.970386,28.67,Wire,Apple Store,"New York, US",40.693149624654204,-74.01890353575587,Approved,False,,False,False,
TXN-791442,ACC-00200,2025-01-03 10:00:47.119508,194.47,POS,McDonald's,"Los Angeles, US",34.06420355714389,-118.28259304444623,Approved,False,,False,False,
TXN-723789,ACC-00123,2025-01-03 10:01:17.805661,319.35,ACH,Airbnb,"Dallas, US",32.781634480776546,-96.80663617221288,Approved,False,,False,False,
TXN-744610,ACC-00089,2025-01-03 10:11:40.115242,33.36,P2P,Starbucks,"Houston, US",29.797411694505225,-95.36454592545756,Approved,False,,False,False,
TXN-172769,ACC-00141,2025-01-03 10:21:39.137820,188.35,ATM,Costco,"Lagos, NG",6.544873007245008,3.423001686594106,Approved,False,,False,False,
TXN-122536,ACC-00150,2025-01-03 10:33:41.721490,140.61,ATM,Amazon,"Dallas, US",32.81929688117109,-96.78331385989841,Approved,False,,False,False,
TXN-846635,ACC-00019,2025-01-03 10:40:05.875726,97.8,P2P,Starbucks,"Chicago, US",41.84212036502901,-87.62646959235143,Approved,False,,False,False,
TXN-725078,ACC-00025,2025-01-03 10:42:23.118430,168.53,ACH,Uber,"Los Angeles, US",34.00287731162473,-118.19238718370958,Approved,False,,False,False,
TXN-611185,ACC-00161,2025-01-03 10:43:07.090400,372.01,ACH,Uber,"Austin, US",30.26045307918529,-97.77280989153833,Approved,False,,False,False,
TXN-193471,ACC-00147,2025-01-03 10:50:50.700539,70.25,POS,DoorDash,"Lagos, NG",6.474088912904661,3.3352130637023083,Approved,False,,False,False,
TXN-345147,ACC-00175,2025-01-03 10:53:51.215167,255.09,P2P,Target,"Houston, US",29.775801500231616,-95.36291063719787,Approved,False,,False,False,
TXN-155021,ACC-00154,2025-01-03 10:55:10.503977,259.2,Wire,Best Buy,"London, UK",51.5055610696265,-0.0843814950387707,Approved,False,,False,False,
TXN-119895,ACC-00112,2025-01-03 10:57:21.008404,101.77,Wire,Starbucks,"Dallas, US",32.80730032405265,-96.82126952497299,Approved,False,,False,False,
